"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-06-23 ~ 2025-07-22"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"2320","경기도 부천시 오정구 내동","350-11","0350","0011","산들맨션(350-11)","59.9500","34.0700","202507","03","16,000","2","개인","개인","2000","부천로416번길 67","-","중개거래","경기 부천시 원미구","-"
"2321","대전광역시 서구 월평동","21-2","0021","0002","빅토리아힐","66.7380","42.4097","202507","03","21,000","2","개인","개인","2021","계룡로264번길 28-41","-","중개거래","대전 서구","-"
"2322","서울특별시 양천구 목동","315-61","0315","0061","목동빌라","59.6400","32.0000","202507","03","28,000","2","개인","개인","2001","목동중앙본로11길 11","-","중개거래","서울 양천구","-"
"2323","대전광역시 유성구 용계동","481-9","0481","0009","(481-9)","20.6700","48.9444","202507","03","8,000","2","법인","개인","2003","유성대로298번길 130","-","직거래","-","-"
"2324","대전광역시 유성구 용계동","481-9","0481","0009","(481-9)","20.6700","48.9444","202507","03","8,000","1","법인","개인","2003","유성대로298번길 130","-","직거래","-","-"
"2325","서울특별시 양천구 목동","657-8","0657","0008","대림빌라","74.7300","54.7800","202507","03","15,000","3","개인","개인","1991","목동중앙남로16라길 23","-","직거래","-","25.07.08"
"2326","서울특별시 강동구 천호동","214-1","0214","0001","동원빌라(214-1)","55.9700","32.0530","202507","03","32,100","4","개인","개인","2007","천중로 122","-","중개거래","서울 강동구","25.07.03"
"2327","대전광역시 대덕구 덕암동","55-2","0055","0002","진성주택(다,라동)","42.1150","21.1400","202507","03","5,000","4","개인","개인","1992","덕암로221번길 49","-","중개거래","대전 중구","-"
"2328","강원특별자치도 인제군 기린면 현리","458-12","0458","0012","내린천빌리지D동","64.2500","65.3750","202507","03","10,800","4","개인","개인","2012","내린천로 4108","-","직거래","-","25.07.10"
"2329","서울특별시 금천구 시흥동","121-7","0121","0007","우림메르디앙","48.6000","24.1100","202507","03","35,800","5","개인","개인","2015","시흥대로63길 17","-","중개거래","서울 금천구","-"
"2330","서울특별시 금천구 시흥동","4-147","0004","0147","한빛빌라C동","77.3400","39.8100","202507","03","34,000","2","개인","개인","2002","독산로36나길 7-12","-","중개거래","서울 금천구","-"
"2331","대전광역시 대덕구 상서동","828-10","0828","0010","진산잉꼬빌라","46.0800","43.4016","202507","03","4,000","4","개인","개인","1991","덕암로148번안길 13","-","중개거래","대전 중구","25.07.08"
"2332","경기도 부천시 소사구 괴안동","97-6","0097","0006","백조","39.2400","40.8300","202507","03","9,500","1","개인","개인","1992","범안로35번길 53","-","직거래","-","25.07.04"
"2333","경기도 부천시 소사구 심곡본동","744-8","0744","0008","엘지베스트타운","34.1600","33.4600","202507","03","14,500","3","개인","개인","2002","경인로274번길 28-10","-","중개거래","경기 부천시 소사구","-"
"2334","울산광역시 중구 학성동","135-1","0135","0001","한신빌라","52.4000","40.1000","202507","03","5,700","4","개인","개인","1991","학성공원13길 12-2","-","직거래","-","25.07.03"
"2335","경기도 부천시 소사구 소사본동","62-9","0062","0009","뉴월드","48.6300","34.4100","202507","03","27,000","3","개인","개인","2018","소안로73번길 40","-","중개거래","경기 부천시 소사구","-"
"2336","서울특별시 금천구 독산동","1022-18","1022","0018","별담채","29.8500","18.3800","202507","03","23,000","2","개인","법인","2020","독산로72길 8","-","중개거래","서울 금천구","25.07.03"
"2337","서울특별시 강동구 천호동","361","0361","0000","성우스타팰리스","34.7300","18.1400","202507","03","42,000","5","개인","개인","2019","천중로12길 1","-","중개거래","서울 강동구","-"
"2338","서울특별시 금천구 독산동","1041-11","1041","0011","연희빌라","63.7400","31.7000","202507","03","24,500","5","개인","개인","2003","독산로64가길 15","-","중개거래","서울 금천구","-"
"2339","서울특별시 양천구 신월동","523-30","0523","0030","신광빌라","35.9300","27.5800","202507","03","15,000","1","개인","개인","1991","신월로11길 39-3","-","중개거래","서울 양천구","-"
"2340","서울특별시 양천구 신월동","946-5","0946","0005","대성주택(15동)","44.1900","36.7513","202507","03","26,000","3","개인","개인","1986","지양로7길 28-23","-","중개거래","서울 양천구","-"
"2341","울산광역시 남구 신정동","1214-4","1214","0004","무지개","78.8800","46.5167","202507","03","19,000","1","개인","개인","1979","봉월로20번길 4","-","중개거래","울산 남구","25.07.15"
"2342","경기도 부천시 원미구 역곡동","109-10","0109","0010","리치빌라트가동","47.2900","28.2340","202507","03","25,000","2","개인","개인","2011","역곡로20번길 35","-","중개거래","경기 부천시 원미구","-"
"2343","서울특별시 강동구 성내동","388-24","0388","0024","세윤빌라(388-24)","59.9600","39.4000","202507","03","42,500","1","개인","개인","1993","천호대로176길 55","-","중개거래","서울 강동구","-"
"2344","경기도 부천시 원미구 소사동","22","0022","0000","진도빌라트","59.8500","25.8650","202507","03","17,000","2","개인","개인","2000","소사로309번길 11","-","중개거래","경기 부천시 원미구","-"
"2345","서울특별시 강서구 등촌동","532-18","0532","0018","금송파크빌","48.6700","20.3200","202507","03","22,000","5","개인","개인","2002","등촌로55길 33-7","-","중개거래","서울 강서구","-"
"2346","경기도 부천시 원미구 심곡동","437-3","0437","0003","무지개","68.3000","58.7000","202507","03","17,000","2","개인","개인","1978","신흥로100번길 35","-","직거래","-","25.07.04"
"2347","경기도 부천시 원미구 원미동","139-10","0139","0010","황금","30.4200","21.8600","202507","03","11,500","1","개인","개인","1987","조종로8번길 39","-","중개거래","경기 부천시 원미구","-"
"2348","경기도 부천시 원미구 원미동","82-4","0082","0004","황토에이스타운다동","59.8900","32.6000","202507","03","17,400","2","개인","개인","2003","원미로131번길 30","-","중개거래","경기 부천시 원미구","-"
"2349","경기도 안양시 동안구 관양동","1405-33","1405","0033","강남연립(1405-33)","41.0600","41.3750","202507","03","20,500","2","개인","개인","1981","관평로336번길 43-5","-","중개거래","경기 안양시 동안구","-"
"2350","경기도 안양시 동안구 관양동","1447-3","1447","0003","대림아트빌","63.2800","29.4500","202507","03","33,875","5","개인","개인","2004","관악대로330번길 9-6","20250704","중개거래","경기 의왕시","-"
"2351","경기도 수원시 장안구 파장동","398-3","0398","0003","청운빌라","44.7900","28.3500","202507","03","6,000","2","개인","개인","1991","수일로80번길 16-4","-","중개거래","경기 수원시 장안구","25.07.14"
"2352","경기도 수원시 장안구 파장동","562-3","0562","0003","진주맨션3동","32.6900","29.3600","202507","03","16,000","1","개인","개인","1991","이목로66번길 37","-","직거래","-","25.07.10"
"2353","경기도 안양시 동안구 비산동","1044-37","1044","0037","정우빌라(11)","36.4400","23.8000","202507","03","45,000","-1","개인","개인","1989","일동로 22-1","-","중개거래","경기 안양시 동안구, 경기 안양시 만안구","-"
"2354","경기도 안양시 동안구 비산동","1041-9","1041","0009","노송맨션","59.8200","37.7200","202507","03","73,000","2","개인","개인","1991","관악대로263번길 67-3","-","중개거래","경기 안양시 동안구","-"
"2355","경기도 안양시 동안구 비산동","1041-9","1041","0009","노송맨션","59.8200","37.7200","202507","03","73,000","2","개인","개인","1991","관악대로263번길 67-3","20250714","중개거래","경기 안양시 동안구","-"
"2356","서울특별시 구로구 항동","1","0001","0000","동삼파크빌라","42.1500","51.1934","202507","03","37,000","2","개인","개인","1988","연동로 306","-","중개거래","서울 구로구","25.07.17"
"2357","경기도 안양시 만안구 석수동","265-7","0265","0007","교보타운(다동)","39.1200","32.0400","202507","03","14,000","1","개인","개인","1989","안양로532번길 13-9","-","직거래","-","25.07.04"
"2358","경기도 수원시 장안구 송죽동","442-29","0442","0029","동방빌라(나동)","51.8400","26.1100","202507","03","14,500","4","개인","개인","1992","만석로209번길 17","-","중개거래","경기 수원시 장안구","-"
"2359","경기도 의정부시 가능동","590-27","0590","0027","스타파크빌SP주택","51.3300","36.2060","202507","03","16,200","5","개인","개인","2018","호국로 1049","-","중개거래","경기 의정부시","25.07.11"
"2360","경기도 의정부시 호원동","458-19","0458","0019","정은펠리체(458-19)","48.1350","21.6200","202507","03","16,500","3","개인","개인","2014","평화로 208","-","중개거래","경기 의정부시","25.07.11"
"2361","서울특별시 구로구 개봉동","196-5","0196","0005","대흥빌리지제4동","51.6900","30.9280","202507","03","39,700","4","개인","개인","2016","개봉로20길 91-34","-","중개거래","서울 구로구","-"
"2362","경기도 의정부시 의정부동","404-13","0404","0013","삼양연립","67.7600","53.8144","202507","03","16,000","1","개인","개인","1984","신흥로329번길 43","-","중개거래","경기 의정부시","25.07.14"
"2363","부산광역시 부산진구 양정동","445-238","0445","0238","(445-238)","48.7000","20.0000","202507","03","20,000","1","개인","개인","2000","범양로 87-1","-","중개거래","부산 부산진구","-"
"2364","서울특별시 구로구 개봉동","68-247","0068","0247","LG명품빌","36.4600","25.6500","202507","03","21,500","2","개인","개인","2012","고척로16길 21-7","-","중개거래","서울 구로구","25.07.17"
"2365","부산광역시 부산진구 범전동","70-23","0070","0023","토월빌라","45.5500","17.3500","202507","03","59,500","5","개인","개인","2004","범양로 49","-","중개거래","부산 연제구","-"
"2366","서울특별시 강서구 화곡동","455-6","0455","0006","동광빌라","38.8800","15.5600","202507","03","13,000","2","개인","개인","1993","곰달래로31마길 26","-","중개거래","서울 강서구","-"
"2367","경기도 성남시 중원구 상대원동","81-2","0081","0002","로얄타운","59.9800","29.6316","202507","03","20,900","-1","개인","개인","2001","사기막골로199번길 2","-","중개거래","경기 성남시 중원구","-"
"2368","서울특별시 강서구 화곡동","818-16","0818","0016","초이스빌","36.8500","20.5390","202507","03","18,500","3","개인","개인","2010","등촌로13다길 32-33","-","중개거래","서울 강서구","-"
"2369","경기도 의정부시 호원동","468-19","0468","0019","호원파크빌(468-19)","48.0050","23.5300","202507","02","15,550","3","개인","개인","2013","평화로 129","-","중개거래","경기 의정부시","25.07.02"
"2370","서울특별시 양천구 신정동","961-20","0961","0020","태성","69.5000","37.5300","202507","02","54,000","1","개인","개인","2002","중앙로48길 52-3","-","중개거래","서울 양천구","-"
"2371","서울특별시 성북구 성북동","177-1","0177","0001","(177-1)","29.5800","23.7500","202507","02","49,000","4","개인","개인","2021","성북로8나길 18","-","중개거래","서울 성북구","25.07.03"
"2372","경기도 부천시 원미구 춘의동","126-69","0126","0069","정진빌라","52.1100","25.2700","202507","02","16,000","3","개인","개인","1996","계남로301번길 27","-","중개거래","경기 부천시 원미구","-"
"2373","광주광역시 북구 신안동","477-5","0477","0005","동진주택","63.9300","50.5000","202507","02","4,000","1","개인","개인","1985","용봉로 64","-","직거래","-","25.07.02"
"2374","제주특별자치도 제주시 화북일동","1994-9","1994","0009","청우빌라","75.8100","43.8400","202507","02","10,000","3","개인","개인","1993","일주동로 213","-","중개거래","제주 제주시","25.07.03"
"2375","인천광역시 남동구 간석동","774-17","0774","0017","현대빌라(마)","34.4100","19.7000","202507","02","2,300","-1","개인","개인","1990","경인로742번길 22","-","중개거래","인천 남동구","25.07.09"
"2376","인천광역시 남동구 간석동","75-6","0075","0006","풀하우스(75-6)","41.6800","24.0000","202507","02","11,800","4","개인","개인","2012","간석로11번길 11","-","중개거래","인천 남동구","-"
"2377","광주광역시 남구 월산동","614-3","0614","0003","광은빌라","54.7200","57.6000","202507","02","5,000","1","개인","개인","1987","수박등로18번길 10-8","-","직거래","-","25.07.04"
"2378","강원특별자치도 철원군 갈말읍 신철원리","609-24","0609","0024","성유빌라(나동)","53.3000","40.0000","202507","02","4,800","2","개인","개인","1991","삼부연로61번안길 5","-","직거래","-","25.07.17"
