"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-06-23 ~ 2025-07-22"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"1568","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,302","12","법인","법인","2016","무민사로 13","-","직거래","-"
"1569","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,302","13","법인","법인","2016","무민사로 13","-","직거래","-"
"1570","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,302","13","법인","법인","2016","무민사로 13","-","직거래","-"
"1571","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,302","13","법인","법인","2016","무민사로 13","-","직거래","-"
"1572","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,302","13","법인","법인","2016","무민사로 13","-","직거래","-"
"1573","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,302","13","법인","법인","2016","무민사로 13","-","직거래","-"
"1574","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,302","13","법인","법인","2016","무민사로 13","-","직거래","-"
"1575","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,302","13","법인","법인","2016","무민사로 13","-","직거래","-"
"1576","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,302","13","법인","법인","2016","무민사로 13","-","직거래","-"
"1577","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,302","14","법인","법인","2016","무민사로 13","-","직거래","-"
"1578","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,302","14","법인","법인","2016","무민사로 13","-","직거래","-"
"1579","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,302","14","법인","법인","2016","무민사로 13","-","직거래","-"
"1580","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,302","14","법인","법인","2016","무민사로 13","-","직거래","-"
"1581","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,302","14","법인","법인","2016","무민사로 13","-","직거래","-"
"1582","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,302","14","법인","법인","2016","무민사로 13","-","직거래","-"
"1583","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,302","14","법인","법인","2016","무민사로 13","-","직거래","-"
"1584","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,302","15","법인","법인","2016","무민사로 13","-","직거래","-"
"1585","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,302","15","법인","법인","2016","무민사로 13","-","직거래","-"
"1586","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,302","15","법인","법인","2016","무민사로 13","-","직거래","-"
"1587","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,302","15","법인","법인","2016","무민사로 13","-","직거래","-"
"1588","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,302","15","법인","법인","2016","무민사로 13","-","직거래","-"
"1589","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,302","16","법인","법인","2016","무민사로 13","-","직거래","-"
"1590","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,302","16","법인","법인","2016","무민사로 13","-","직거래","-"
"1591","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,302","16","법인","법인","2016","무민사로 13","-","직거래","-"
"1592","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,345","17","법인","법인","2016","무민사로 13","-","직거래","-"
"1593","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,345","17","법인","법인","2016","무민사로 13","-","직거래","-"
"1594","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,345","17","법인","법인","2016","무민사로 13","-","직거래","-"
"1595","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,345","17","법인","법인","2016","무민사로 13","-","직거래","-"
"1596","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,345","17","법인","법인","2016","무민사로 13","-","직거래","-"
"1597","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,345","17","법인","법인","2016","무민사로 13","-","직거래","-"
"1598","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,345","17","법인","법인","2016","무민사로 13","-","직거래","-"
"1599","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,345","17","법인","법인","2016","무민사로 13","-","직거래","-"
"1600","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,345","18","법인","법인","2016","무민사로 13","-","직거래","-"
"1601","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,345","18","법인","법인","2016","무민사로 13","-","직거래","-"
"1602","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,345","18","법인","법인","2016","무민사로 13","-","직거래","-"
"1603","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,345","18","법인","법인","2016","무민사로 13","-","직거래","-"
"1604","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","58.8300","202506","27","7,344","2","법인","법인","2016","무민사로 13","-","직거래","-"
"1605","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","54.9300","202506","27","6,871","2","법인","법인","2016","무민사로 13","-","직거래","-"
"1606","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","55.2600","202506","27","6,965","3","법인","법인","2016","무민사로 13","-","직거래","-"
"1607","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","54.9300","202506","27","6,918","3","법인","법인","2016","무민사로 13","-","직거래","-"
"1608","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","55.2600","202506","27","6,965","4","법인","법인","2016","무민사로 13","-","직거래","-"
"1609","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","58.8300","202506","27","7,439","4","법인","법인","2016","무민사로 13","-","직거래","-"
"1610","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","55.2600","202506","27","6,965","4","법인","법인","2016","무민사로 13","-","직거래","-"
"1611","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","54.9300","202506","27","6,918","5","법인","법인","2016","무민사로 13","-","직거래","-"
"1612","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","54.9300","202506","27","7,013","6","법인","법인","2016","무민사로 13","-","직거래","-"
"1613","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","55.2600","202506","27","7,060","6","법인","법인","2016","무민사로 13","-","직거래","-"
"1614","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,260","9","법인","법인","2016","무민사로 13","-","직거래","-"
"1615","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,260","8","법인","법인","2016","무민사로 13","-","직거래","-"
"1616","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,260","7","법인","법인","2016","무민사로 13","-","직거래","-"
"1617","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,260","6","법인","법인","2016","무민사로 13","-","직거래","-"
"1618","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,260","6","법인","법인","2016","무민사로 13","-","직거래","-"
"1619","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,212","5","법인","법인","2016","무민사로 13","-","직거래","-"
"1620","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,212","5","법인","법인","2016","무민사로 13","-","직거래","-"
"1621","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,212","5","법인","법인","2016","무민사로 13","-","직거래","-"
"1622","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,212","5","법인","법인","2016","무민사로 13","-","직거래","-"
"1623","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,212","5","법인","법인","2016","무민사로 13","-","직거래","-"
"1624","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","58.8300","202506","27","7,581","16","법인","법인","2016","무민사로 13","-","직거래","-"
"1625","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","58.8300","202506","27","7,487","9","법인","법인","2016","무민사로 13","-","직거래","-"
"1626","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","54.9300","202506","27","7,013","9","법인","법인","2016","무민사로 13","-","직거래","-"
"1627","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","58.8300","202506","27","7,487","8","법인","법인","2016","무민사로 13","-","직거래","-"
"1628","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","54.9300","202506","27","7,013","8","법인","법인","2016","무민사로 13","-","직거래","-"
"1629","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","55.2600","202506","27","7,060","7","법인","법인","2016","무민사로 13","-","직거래","-"
"1630","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","58.8300","202506","27","7,487","7","법인","법인","2016","무민사로 13","-","직거래","-"
"1631","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","55.2600","202506","27","7,060","7","법인","법인","2016","무민사로 13","-","직거래","-"
"1632","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","58.8300","202506","27","7,439","4","법인","법인","2016","무민사로 13","-","직거래","-"
"1633","부산광역시 남구 감만동","500-2","0500","0002","판테라오피스텔","29.2700","202506","27","4,345","18","법인","법인","2016","무민사로 13","-","직거래","-"
